Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
H.R. 4213,https://www.congress.gov/bill/117th-congress/house-bill/4213,117,Introduced in House,IH,YSEALI Act,https://www.congress.gov/117/bills/hr4213/generated/BILLS-117hr4213ih.html,https://www.congress.gov/117/bills/hr4213/BILLS-117hr4213ih.pdf
H.R. 2303,https://www.congress.gov/bill/117th-congress/house-bill/2303,117,Introduced in House,IH,Supporting Apprenticeship Colleges Act of 2021,https://www.congress.gov/117/bills/hr2303/generated/BILLS-117hr2303ih.html,https://www.congress.gov/117/bills/hr2303/BILLS-117hr2303ih.pdf
H.R. 1709,https://www.congress.gov/bill/117th-congress/house-bill/1709,117,Introduced in House,IH,American Patriots of WWII through Service with the Canadian and British Armed Forces Gold Medal Act of 2021,https://www.congress.gov/117/bills/hr1709/generated/BILLS-117hr1709ih.html,https://www.congress.gov/117/bills/hr1709/BILLS-117hr1709ih.pdf
H.R. 963,https://www.congress.gov/bill/117th-congress/house-bill/963,117,Engrossed in House,EH,FAIR Act of 2022,https://www.congress.gov/117/bills/hr963/generated/BILLS-117hr963eh.html,https://www.congress.gov/117/bills/hr963/BILLS-117hr963eh.pdf
H.R. 963,https://www.congress.gov/bill/117th-congress/house-bill/963,117,Referred in Senate,RFS,FAIR Act of 2022,https://www.congress.gov/117/bills/hr963/generated/BILLS-117hr963rfs.html,https://www.congress.gov/117/bills/hr963/BILLS-117hr963rfs.pdf
H.R. 958,https://www.congress.gov/bill/117th-congress/house-bill/958,117,Engrossed in House,EH,Protecting Moms Who Served Act,https://www.congress.gov/117/bills/hr958/generated/BILLS-117hr958eh.html,https://www.congress.gov/117/bills/hr958/BILLS-117hr958eh.pdf
H.R. 958,https://www.congress.gov/bill/117th-congress/house-bill/958,117,Introduced in House,IH,Protecting Moms Who Served Act,https://www.congress.gov/117/bills/hr958/generated/BILLS-117hr958ih.html,https://www.congress.gov/117/bills/hr958/BILLS-117hr958ih.pdf
H.R. 958,https://www.congress.gov/bill/117th-congress/house-bill/958,117,Referred in Senate,RFS,Protecting Moms Who Served Act,https://www.congress.gov/117/bills/hr958/generated/BILLS-117hr958rfs.html,https://www.congress.gov/117/bills/hr958/BILLS-117hr958rfs.pdf
H.R. 691,https://www.congress.gov/bill/117th-congress/house-bill/691,117,Introduced in House,IH,Expanding Opportunity through Pre-Apprenticeships Act,https://www.congress.gov/117/bills/hr691/generated/BILLS-117hr691ih.html,https://www.congress.gov/117/bills/hr691/BILLS-117hr691ih.pdf
H.R. 318,https://www.congress.gov/bill/117th-congress/house-bill/318,117,Introduced in House,IH,Safe Testing at Residence Telehealth Act of 2021,https://www.congress.gov/117/bills/hr318/generated/BILLS-117hr318ih.html,https://www.congress.gov/117/bills/hr318/BILLS-117hr318ih.pdf
H.R. 123,https://www.congress.gov/bill/117th-congress/house-bill/123,117,Introduced in House,IH,Alternative Data for Additional Credit FHA Pilot Program Reauthorization Act,https://www.congress.gov/117/bills/hr123/generated/BILLS-117hr123ih.html,https://www.congress.gov/117/bills/hr123/BILLS-117hr123ih.pdf
H.Con.Res. 59,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/59,117,Engrossed in House,EH,"Condemning the October 25, 2021, military coup in Sudan and standing with the people of Sudan.",https://www.congress.gov/117/bills/hconres59/generated/BILLS-117hconres59eh.html,https://www.congress.gov/117/bills/hconres59/BILLS-117hconres59eh.pdf
H.Con.Res. 59,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/59,117,Introduced in House,IH,"Condemning the October 25, 2021, military coup in Sudan and standing with the people of Sudan.",https://www.congress.gov/117/bills/hconres59/generated/BILLS-117hconres59ih.html,https://www.congress.gov/117/bills/hconres59/BILLS-117hconres59ih.pdf
H.Con.Res. 59,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/59,117,Placed on Calendar Senate,PCS,"Condemning the October 25, 2021, military coup in Sudan and standing with the people of Sudan.",https://www.congress.gov/117/bills/hconres59/generated/BILLS-117hconres59pcs.html,https://www.congress.gov/117/bills/hconres59/BILLS-117hconres59pcs.pdf
H.Res. 957,https://www.congress.gov/bill/117th-congress/house-resolution/957,117,Introduced in House,IH,Supporting the goals and ideals of the International Day for the Elimination of Violence against Women.,https://www.congress.gov/117/bills/hres957/generated/BILLS-117hres957ih.html,https://www.congress.gov/117/bills/hres957/BILLS-117hres957ih.pdf
H.Res. 460,https://www.congress.gov/bill/117th-congress/house-resolution/460,117,Introduced in House,IH,"Recognizing the significant impact and legacy of Cecil Corbin-Mark in the environmental justice community and further recognizing that climate change most severely impacts vulnerable and disadvantaged communities in the United States and around the world, and that it is the responsibility of the United States Government to work with its global partners to promote environmental justice and climate.",https://www.congress.gov/117/bills/hres460/generated/BILLS-117hres460ih.html,https://www.congress.gov/117/bills/hres460/BILLS-117hres460ih.pdf
H.R. 9311,https://www.congress.gov/bill/117th-congress/house-bill/9311,117,Introduced in House,IH,Community Advantage Loan Program Permanency Act of 2022,https://www.congress.gov/117/bills/hr9311/generated/BILLS-117hr9311ih.html,https://www.congress.gov/117/bills/hr9311/BILLS-117hr9311ih.pdf
H.R. 7122,https://www.congress.gov/bill/117th-congress/house-bill/7122,117,Introduced in House,IH,Teachers LEAD Act of 2022,https://www.congress.gov/117/bills/hr7122/generated/BILLS-117hr7122ih.html,https://www.congress.gov/117/bills/hr7122/BILLS-117hr7122ih.pdf
H.R. 6762,https://www.congress.gov/bill/117th-congress/house-bill/6762,117,Introduced in House,IH,Special Inspector General for Law Enforcement Act,https://www.congress.gov/117/bills/hr6762/generated/BILLS-117hr6762ih.html,https://www.congress.gov/117/bills/hr6762/BILLS-117hr6762ih.pdf
H.R. 2152,https://www.congress.gov/bill/117th-congress/house-bill/2152,117,Introduced in House,IH,Pretrial Integrity and Safety Act of 2021,https://www.congress.gov/117/bills/hr2152/generated/BILLS-117hr2152ih.html,https://www.congress.gov/117/bills/hr2152/BILLS-117hr2152ih.pdf
H.R. 2465,https://www.congress.gov/bill/117th-congress/house-bill/2465,117,Introduced in House,IH,Healthy Families Act,https://www.congress.gov/117/bills/hr2465/generated/BILLS-117hr2465ih.html,https://www.congress.gov/117/bills/hr2465/BILLS-117hr2465ih.pdf
H.R. 8795,https://www.congress.gov/bill/117th-congress/house-bill/8795,117,Introduced in House,IH,Wayne Ford Racial Impact Statement Act of 2022,https://www.congress.gov/117/bills/hr8795/generated/BILLS-117hr8795ih.html,https://www.congress.gov/117/bills/hr8795/BILLS-117hr8795ih.pdf
H.R. 8542,https://www.congress.gov/bill/117th-congress/house-bill/8542,117,Engrossed in House,EH,Mental Health Justice Act of 2022,https://www.congress.gov/117/bills/hr8542/generated/BILLS-117hr8542eh.html,https://www.congress.gov/117/bills/hr8542/BILLS-117hr8542eh.pdf
H.R. 8542,https://www.congress.gov/bill/117th-congress/house-bill/8542,117,Introduced in House,IH,Mental Health Justice Act of 2022,https://www.congress.gov/117/bills/hr8542/generated/BILLS-117hr8542ih.html,https://www.congress.gov/117/bills/hr8542/BILLS-117hr8542ih.pdf
H.R. 8542,https://www.congress.gov/bill/117th-congress/house-bill/8542,117,Referred in Senate,RFS,Mental Health Justice Act of 2022,https://www.congress.gov/117/bills/hr8542/generated/BILLS-117hr8542rfs.html,https://www.congress.gov/117/bills/hr8542/BILLS-117hr8542rfs.pdf
H.R. 6934,https://www.congress.gov/bill/117th-congress/house-bill/6934,117,Introduced in House,IH,Food for Thought Act of 2022,https://www.congress.gov/117/bills/hr6934/generated/BILLS-117hr6934ih.html,https://www.congress.gov/117/bills/hr6934/BILLS-117hr6934ih.pdf
H.R. 6326,https://www.congress.gov/bill/117th-congress/house-bill/6326,117,Introduced in House,IH,NEW START Act of 2021,https://www.congress.gov/117/bills/hr6326/generated/BILLS-117hr6326ih.html,https://www.congress.gov/117/bills/hr6326/BILLS-117hr6326ih.pdf
H.R. 4743,https://www.congress.gov/bill/117th-congress/house-bill/4743,117,Introduced in House,IH,Community-Based Gang Intervention Act,https://www.congress.gov/117/bills/hr4743/generated/BILLS-117hr4743ih.html,https://www.congress.gov/117/bills/hr4743/BILLS-117hr4743ih.pdf
H.R. 4156,https://www.congress.gov/bill/117th-congress/house-bill/4156,117,Introduced in House,IH,HONEST Enterprise Act,https://www.congress.gov/117/bills/hr4156/generated/BILLS-117hr4156ih.html,https://www.congress.gov/117/bills/hr4156/BILLS-117hr4156ih.pdf
H.R. 2929,https://www.congress.gov/bill/117th-congress/house-bill/2929,117,Introduced in House,IH,Virtual Peer Support Act of 2021,https://www.congress.gov/117/bills/hr2929/generated/BILLS-117hr2929ih.html,https://www.congress.gov/117/bills/hr2929/BILLS-117hr2929ih.pdf
H.R. 2542,https://www.congress.gov/bill/117th-congress/house-bill/2542,117,Introduced in House,IH,Fair Housing for Domestic Violence and Sexual Violence Survivors Act of 2021,https://www.congress.gov/117/bills/hr2542/generated/BILLS-117hr2542ih.html,https://www.congress.gov/117/bills/hr2542/BILLS-117hr2542ih.pdf
H.R. 958,https://www.congress.gov/bill/117th-congress/house-bill/958,117,Reported in House,RH,Protecting Moms Who Served Act,https://www.congress.gov/117/bills/hr958/generated/BILLS-117hr958rh.html,https://www.congress.gov/117/bills/hr958/BILLS-117hr958rh.pdf
H.Res. 538,https://www.congress.gov/bill/117th-congress/house-resolution/538,117,Introduced in House,IH,"Supporting the goals and ideals of Bebe Moore Campbell Black, indigenous, and people of color (""BIPOC"") Mental Health Awareness Month in July 2021.",https://www.congress.gov/117/bills/hres538/generated/BILLS-117hres538ih.html,https://www.congress.gov/117/bills/hres538/BILLS-117hres538ih.pdf
H.R. 7978,https://www.congress.gov/bill/117th-congress/house-bill/7978,117,Introduced in House,IH,Promoting and Advancing Communities of Color Through Inclusive Lending Act,https://www.congress.gov/117/bills/hr7978/generated/BILLS-117hr7978ih.html,https://www.congress.gov/117/bills/hr7978/BILLS-117hr7978ih.pdf
H.R. 943,https://www.congress.gov/bill/117th-congress/house-bill/943,117,Introduced in House,IH,Social Determinants for Moms Act,https://www.congress.gov/117/bills/hr943/generated/BILLS-117hr943ih.html,https://www.congress.gov/117/bills/hr943/BILLS-117hr943ih.pdf
H.R. 2670,https://www.congress.gov/bill/117th-congress/house-bill/2670,117,Introduced in House,IH,The Civilian Climate Corps for Jobs and Justice Act,https://www.congress.gov/117/bills/hr2670/generated/BILLS-117hr2670ih.html,https://www.congress.gov/117/bills/hr2670/BILLS-117hr2670ih.pdf
H.R. 8750,https://www.congress.gov/bill/117th-congress/house-bill/8750,117,Introduced in House,IH,Expanding Veterans’ Options for Long Term Care Act,https://www.congress.gov/117/bills/hr8750/generated/BILLS-117hr8750ih.html,https://www.congress.gov/117/bills/hr8750/BILLS-117hr8750ih.pdf
H.R. 7993,https://www.congress.gov/bill/117th-congress/house-bill/7993,117,Introduced in House,IH,Ruthie and Connie LGBTQ Elder Americans Act of 2022,https://www.congress.gov/117/bills/hr7993/generated/BILLS-117hr7993ih.html,https://www.congress.gov/117/bills/hr7993/BILLS-117hr7993ih.pdf
H.R. 5342,https://www.congress.gov/bill/117th-congress/house-bill/5342,117,Introduced in House,IH,Tyler Clementi Higher Education Anti-Harassment Act of 2021,https://www.congress.gov/117/bills/hr5342/generated/BILLS-117hr5342ih.html,https://www.congress.gov/117/bills/hr5342/BILLS-117hr5342ih.pdf
H.R. 4141,https://www.congress.gov/bill/117th-congress/house-bill/4141,117,Introduced in House,IH,Promotion and Expansion of Private Employee Ownership Act of 2021,https://www.congress.gov/117/bills/hr4141/generated/BILLS-117hr4141ih.html,https://www.congress.gov/117/bills/hr4141/BILLS-117hr4141ih.pdf
H.R. 2287,https://www.congress.gov/bill/117th-congress/house-bill/2287,117,Introduced in House,IH,Freedom to Move Act,https://www.congress.gov/117/bills/hr2287/generated/BILLS-117hr2287ih.html,https://www.congress.gov/117/bills/hr2287/BILLS-117hr2287ih.pdf
H.R. 2062,https://www.congress.gov/bill/117th-congress/house-bill/2062,117,Engrossed in House,EH,Protecting Older Workers Against Discrimination Act of 2021,https://www.congress.gov/117/bills/hr2062/generated/BILLS-117hr2062eh.html,https://www.congress.gov/117/bills/hr2062/BILLS-117hr2062eh.pdf
H.R. 2062,https://www.congress.gov/bill/117th-congress/house-bill/2062,117,Referred in Senate,RFS,Protecting Older Workers Against Discrimination Act of 2021,https://www.congress.gov/117/bills/hr2062/generated/BILLS-117hr2062rfs.html,https://www.congress.gov/117/bills/hr2062/BILLS-117hr2062rfs.pdf
H.R. 791,https://www.congress.gov/bill/117th-congress/house-bill/791,117,Introduced in House,IH,Tracking COVID–19 Variants Act,https://www.congress.gov/117/bills/hr791/generated/BILLS-117hr791ih.html,https://www.congress.gov/117/bills/hr791/BILLS-117hr791ih.pdf
H.Res. 1392,https://www.congress.gov/bill/117th-congress/house-resolution/1392,117,Introduced in House,IH,"Recognizing ""Banned Books Week"" and the sweeping attacks on books in the United States today, acknowledging the central role books play in promoting democratic and civil discourse, and urging recognition of the illegitimate tactics being used to ban books in K-12 classrooms, universities, prisons, and libraries.",https://www.congress.gov/117/bills/hres1392/generated/BILLS-117hres1392ih.html,https://www.congress.gov/117/bills/hres1392/BILLS-117hres1392ih.pdf
H.Res. 746,https://www.congress.gov/bill/117th-congress/house-resolution/746,117,Introduced in House,IH,Original National Domestic Violence Awareness Month Resolution of 2021,https://www.congress.gov/117/bills/hres746/generated/BILLS-117hres746ih.html,https://www.congress.gov/117/bills/hres746/BILLS-117hres746ih.pdf
H.Res. 107,https://www.congress.gov/bill/117th-congress/house-resolution/107,117,Introduced in House,IH,"Supporting the goals and ideals of ""National Black HIV/AIDS Awareness Day"".",https://www.congress.gov/117/bills/hres107/generated/BILLS-117hres107ih.html,https://www.congress.gov/117/bills/hres107/BILLS-117hres107ih.pdf
H.R. 1847,https://www.congress.gov/bill/117th-congress/house-bill/1847,117,Introduced in House,IH,Rent and Mortgage Cancellation Act of 2021,https://www.congress.gov/117/bills/hr1847/generated/BILLS-117hr1847ih.html,https://www.congress.gov/117/bills/hr1847/BILLS-117hr1847ih.pdf
H.R. 1212,https://www.congress.gov/bill/117th-congress/house-bill/1212,117,Introduced in House,IH,Kira Johnson Act,https://www.congress.gov/117/bills/hr1212/generated/BILLS-117hr1212ih.html,https://www.congress.gov/117/bills/hr1212/BILLS-117hr1212ih.pdf
H.R. 6989,https://www.congress.gov/bill/117th-congress/house-bill/6989,117,Introduced in House,IH,Housing for All Act of 2022,https://www.congress.gov/117/bills/hr6989/generated/BILLS-117hr6989ih.html,https://www.congress.gov/117/bills/hr6989/BILLS-117hr6989ih.pdf
H.R. 7869,https://www.congress.gov/bill/117th-congress/house-bill/7869,117,Introduced in House,IH,"Obstetric Fistula Prevention, Treatment, Hope, and Dignity Restoration Act of 2022",https://www.congress.gov/117/bills/hr7869/generated/BILLS-117hr7869ih.html,https://www.congress.gov/117/bills/hr7869/BILLS-117hr7869ih.pdf
H.R. 7864,https://www.congress.gov/bill/117th-congress/house-bill/7864,117,Introduced in House,IH,Physician Education for Fistula Treatment Act,https://www.congress.gov/117/bills/hr7864/generated/BILLS-117hr7864ih.html,https://www.congress.gov/117/bills/hr7864/BILLS-117hr7864ih.pdf
H.R. 7449,https://www.congress.gov/bill/117th-congress/house-bill/7449,117,Introduced in House,IH,Digital Civil and Human Rights Act of 2022,https://www.congress.gov/117/bills/hr7449/generated/BILLS-117hr7449ih.html,https://www.congress.gov/117/bills/hr7449/BILLS-117hr7449ih.pdf
H.R. 5030,https://www.congress.gov/bill/117th-congress/house-bill/5030,117,Introduced in House,IH,DIVERSE Trials Act,https://www.congress.gov/117/bills/hr5030/generated/BILLS-117hr5030ih.html,https://www.congress.gov/117/bills/hr5030/BILLS-117hr5030ih.pdf
H.R. 2684,https://www.congress.gov/bill/117th-congress/house-bill/2684,117,Introduced in House,IH,CFRM Act of 2021,https://www.congress.gov/117/bills/hr2684/generated/BILLS-117hr2684ih.html,https://www.congress.gov/117/bills/hr2684/BILLS-117hr2684ih.pdf
H.R. 2553,https://www.congress.gov/bill/117th-congress/house-bill/2553,117,Introduced in House,IH,Real Estate Valuation Fairness and Improvement Act of 2021,https://www.congress.gov/117/bills/hr2553/generated/BILLS-117hr2553ih.html,https://www.congress.gov/117/bills/hr2553/BILLS-117hr2553ih.pdf
H.R. 562,https://www.congress.gov/bill/117th-congress/house-bill/562,117,Introduced in House,IH,Protections and Transparency in the Workplace Act,https://www.congress.gov/117/bills/hr562/generated/BILLS-117hr562ih.html,https://www.congress.gov/117/bills/hr562/BILLS-117hr562ih.pdf
H.R. 67,https://www.congress.gov/bill/117th-congress/house-bill/67,117,Introduced in House,IH,Veteran Overmedication and Suicide Prevention Act of 2021,https://www.congress.gov/117/bills/hr67/generated/BILLS-117hr67ih.html,https://www.congress.gov/117/bills/hr67/BILLS-117hr67ih.pdf
H.Res. 1451,https://www.congress.gov/bill/117th-congress/house-resolution/1451,117,Introduced in House,IH,Original National Domestic Violence Awareness Month Resolution of 2022,https://www.congress.gov/117/bills/hres1451/generated/BILLS-117hres1451ih.html,https://www.congress.gov/117/bills/hres1451/BILLS-117hres1451ih.pdf
H.Res. 1364,https://www.congress.gov/bill/117th-congress/house-resolution/1364,117,Introduced in House,IH,"Recognizing access to water, sanitation, electricity, heating, cooling, broadband communications, and public transportation as basic human rights and public services that must be accessible, safe, acceptable, sufficient, affordable, climate resilient, and reliable for every person.",https://www.congress.gov/117/bills/hres1364/generated/BILLS-117hres1364ih.html,https://www.congress.gov/117/bills/hres1364/BILLS-117hres1364ih.pdf
H.Res. 911,https://www.congress.gov/bill/117th-congress/house-resolution/911,117,Introduced in House,IH,"Supporting the goals and ideals of ""National Black HIV/AIDS Awareness Day"".",https://www.congress.gov/117/bills/hres911/generated/BILLS-117hres911ih.html,https://www.congress.gov/117/bills/hres911/BILLS-117hres911ih.pdf
H.Res. 544,https://www.congress.gov/bill/117th-congress/house-resolution/544,117,Introduced in House,IH,"Acknowledging and apologizing for the mistreatment of, and discrimination against, lesbian, gay, bisexual, and transgender individuals who served the United States in the Armed Forces, the Foreign Service, and the Federal civil service.",https://www.congress.gov/117/bills/hres544/generated/BILLS-117hres544ih.html,https://www.congress.gov/117/bills/hres544/BILLS-117hres544ih.pdf
H.R. 1393,https://www.congress.gov/bill/117th-congress/house-bill/1393,117,Introduced in House,IH,Justice for Black Farmers Act of 2021,https://www.congress.gov/117/bills/hr1393/generated/BILLS-117hr1393ih.html,https://www.congress.gov/117/bills/hr1393/BILLS-117hr1393ih.pdf
H.R. 4827,https://www.congress.gov/bill/117th-congress/house-bill/4827,117,Introduced in House,IH,Judiciary Accountability Act of 2021,https://www.congress.gov/117/bills/hr4827/generated/BILLS-117hr4827ih.html,https://www.congress.gov/117/bills/hr4827/BILLS-117hr4827ih.pdf
H.R. 6723,https://www.congress.gov/bill/117th-congress/house-bill/6723,117,Introduced in House,IH,Gateway to Careers Act of 2022,https://www.congress.gov/117/bills/hr6723/generated/BILLS-117hr6723ih.html,https://www.congress.gov/117/bills/hr6723/BILLS-117hr6723ih.pdf
H.R. 3549,https://www.congress.gov/bill/117th-congress/house-bill/3549,117,Introduced in House,IH,Comprehensive Mental Health in Schools Pilot Program Act of 2021,https://www.congress.gov/117/bills/hr3549/generated/BILLS-117hr3549ih.html,https://www.congress.gov/117/bills/hr3549/BILLS-117hr3549ih.pdf
H.R. 2645,https://www.congress.gov/bill/117th-congress/house-bill/2645,117,Introduced in House,IH,Investing in Tomorrow’s Workforce Act of 2021,https://www.congress.gov/117/bills/hr2645/generated/BILLS-117hr2645ih.html,https://www.congress.gov/117/bills/hr2645/BILLS-117hr2645ih.pdf
H.R. 2499,https://www.congress.gov/bill/117th-congress/house-bill/2499,117,Engrossed in House,EH,Federal Firefighters Fairness Act of 2022,https://www.congress.gov/117/bills/hr2499/generated/BILLS-117hr2499eh.html,https://www.congress.gov/117/bills/hr2499/BILLS-117hr2499eh.pdf
H.R. 2499,https://www.congress.gov/bill/117th-congress/house-bill/2499,117,Referred in Senate,RFS,Federal Firefighters Fairness Act of 2022,https://www.congress.gov/117/bills/hr2499/generated/BILLS-117hr2499rfs.html,https://www.congress.gov/117/bills/hr2499/BILLS-117hr2499rfs.pdf
H.R. 2394,https://www.congress.gov/bill/117th-congress/house-bill/2394,117,Introduced in House,IH,Climate Justice Act of 2021,https://www.congress.gov/117/bills/hr2394/generated/BILLS-117hr2394ih.html,https://www.congress.gov/117/bills/hr2394/BILLS-117hr2394ih.pdf
H.R. 2241,https://www.congress.gov/bill/117th-congress/house-bill/2241,117,Introduced in House,IH,Civilian Climate Corps Act of 2021,https://www.congress.gov/117/bills/hr2241/generated/BILLS-117hr2241ih.html,https://www.congress.gov/117/bills/hr2241/BILLS-117hr2241ih.pdf
H.R. 1914,https://www.congress.gov/bill/117th-congress/house-bill/1914,117,Introduced in House,IH,CAHOOTS Act,https://www.congress.gov/117/bills/hr1914/generated/BILLS-117hr1914ih.html,https://www.congress.gov/117/bills/hr1914/BILLS-117hr1914ih.pdf
H.R. 1368,https://www.congress.gov/bill/117th-congress/house-bill/1368,117,Introduced in House,IH,Mental Health Justice Act of 2021,https://www.congress.gov/117/bills/hr1368/generated/BILLS-117hr1368ih.html,https://www.congress.gov/117/bills/hr1368/BILLS-117hr1368ih.pdf
H.R. 976,https://www.congress.gov/bill/117th-congress/house-bill/976,117,Introduced in House,IH,ETHIC Act,https://www.congress.gov/117/bills/hr976/generated/BILLS-117hr976ih.html,https://www.congress.gov/117/bills/hr976/BILLS-117hr976ih.pdf
H.R. 963,https://www.congress.gov/bill/117th-congress/house-bill/963,117,Introduced in House,IH,FAIR Act of 2022,https://www.congress.gov/117/bills/hr963/generated/BILLS-117hr963ih.html,https://www.congress.gov/117/bills/hr963/BILLS-117hr963ih.pdf
H.R. 8661,https://www.congress.gov/bill/117th-congress/house-bill/8661,117,Introduced in House,IH,Guaranteeing Unemployment Assistance and Reducing Deception Act,https://www.congress.gov/117/bills/hr8661/generated/BILLS-117hr8661ih.html,https://www.congress.gov/117/bills/hr8661/BILLS-117hr8661ih.pdf
H.R. 6745,https://www.congress.gov/bill/117th-congress/house-bill/6745,117,Introduced in House,IH,Ensuring Diversity in Community Banking Act,https://www.congress.gov/117/bills/hr6745/generated/BILLS-117hr6745ih.html,https://www.congress.gov/117/bills/hr6745/BILLS-117hr6745ih.pdf
H.R. 6492,https://www.congress.gov/bill/117th-congress/house-bill/6492,117,Introduced in House,IH,Climate Resilience Workforce Act,https://www.congress.gov/117/bills/hr6492/generated/BILLS-117hr6492ih.html,https://www.congress.gov/117/bills/hr6492/BILLS-117hr6492ih.pdf
H.R. 8245,https://www.congress.gov/bill/117th-congress/house-bill/8245,117,Introduced in House,IH,Community Multi-Share Coverage Program Act,https://www.congress.gov/117/bills/hr8245/generated/BILLS-117hr8245ih.html,https://www.congress.gov/117/bills/hr8245/BILLS-117hr8245ih.pdf
H.R. 8057,https://www.congress.gov/bill/117th-congress/house-bill/8057,117,Introduced in House,IH,Reach Every Mother and Child Act of 2022,https://www.congress.gov/117/bills/hr8057/generated/BILLS-117hr8057ih.html,https://www.congress.gov/117/bills/hr8057/BILLS-117hr8057ih.pdf
H.R. 7254,https://www.congress.gov/bill/117th-congress/house-bill/7254,117,Introduced in House,IH,Mental Health Justice and Parity Act of 2022,https://www.congress.gov/117/bills/hr7254/generated/BILLS-117hr7254ih.html,https://www.congress.gov/117/bills/hr7254/BILLS-117hr7254ih.pdf
H.R. 6445,https://www.congress.gov/bill/117th-congress/house-bill/6445,117,Engrossed in House,EH,Small Business Development Centers Improvement Act of 2022,https://www.congress.gov/117/bills/hr6445/generated/BILLS-117hr6445eh.html,https://www.congress.gov/117/bills/hr6445/BILLS-117hr6445eh.pdf
H.R. 6445,https://www.congress.gov/bill/117th-congress/house-bill/6445,117,Referred in Senate,RFS,Small Business Development Centers Improvement Act of 2022,https://www.congress.gov/117/bills/hr6445/generated/BILLS-117hr6445rfs.html,https://www.congress.gov/117/bills/hr6445/BILLS-117hr6445rfs.pdf
H.R. 4945,https://www.congress.gov/bill/117th-congress/house-bill/4945,117,Introduced in House,IH,"To amend the Small Business Act to establish a growth accelerator fund competition, and for other purposes.",https://www.congress.gov/117/bills/hr4945/generated/BILLS-117hr4945ih.html,https://www.congress.gov/117/bills/hr4945/BILLS-117hr4945ih.pdf
H.R. 4238,https://www.congress.gov/bill/117th-congress/house-bill/4238,117,Introduced in House,IH,MASS Act,https://www.congress.gov/117/bills/hr4238/generated/BILLS-117hr4238ih.html,https://www.congress.gov/117/bills/hr4238/BILLS-117hr4238ih.pdf
H.R. 4017,https://www.congress.gov/bill/117th-congress/house-bill/4017,117,Introduced in House,IH,Central American Women and Children Protection Act of 2021,https://www.congress.gov/117/bills/hr4017/generated/BILLS-117hr4017ih.html,https://www.congress.gov/117/bills/hr4017/BILLS-117hr4017ih.pdf
H.R. 3445,https://www.congress.gov/bill/117th-congress/house-bill/3445,117,Introduced in House,IH,"Jobs, On-the-Job ‘Earn-While-You-Learn’ Training, and Apprenticeships for Young African Americans Act",https://www.congress.gov/117/bills/hr3445/generated/BILLS-117hr3445ih.html,https://www.congress.gov/117/bills/hr3445/BILLS-117hr3445ih.pdf
H.R. 963,https://www.congress.gov/bill/117th-congress/house-bill/963,117,Reported in House,RH,FAIR Act of 2022,https://www.congress.gov/117/bills/hr963/generated/BILLS-117hr963rh.html,https://www.congress.gov/117/bills/hr963/BILLS-117hr963rh.pdf
H.Res. 118,https://www.congress.gov/bill/117th-congress/house-resolution/118,117,Introduced in House,IH,"Expressing support for the Iranian people's desire for a democratic, secular, and nonnuclear Republic of Iran and condemning violations of human rights and state-sponsored terrorism by the Iranian Government.",https://www.congress.gov/117/bills/hres118/generated/BILLS-117hres118ih.html,https://www.congress.gov/117/bills/hres118/BILLS-117hres118ih.pdf
H.R. 1111,https://www.congress.gov/bill/117th-congress/house-bill/1111,117,Introduced in House,IH,Department of Peacebuilding Act of 2021,https://www.congress.gov/117/bills/hr1111/generated/BILLS-117hr1111ih.html,https://www.congress.gov/117/bills/hr1111/BILLS-117hr1111ih.pdf
H.R. 2768,https://www.congress.gov/bill/117th-congress/house-bill/2768,117,Introduced in House,IH,American Housing and Economic Mobility Act of 2021,https://www.congress.gov/117/bills/hr2768/generated/BILLS-117hr2768ih.html,https://www.congress.gov/117/bills/hr2768/BILLS-117hr2768ih.pdf
H.R. 9674,https://www.congress.gov/bill/117th-congress/house-bill/9674,117,Introduced in House,IH,Immersive Technology for the American Workforce Act of 2022,https://www.congress.gov/117/bills/hr9674/generated/BILLS-117hr9674ih.html,https://www.congress.gov/117/bills/hr9674/BILLS-117hr9674ih.pdf
H.R. 8446,https://www.congress.gov/bill/117th-congress/house-bill/8446,117,Engrossed in House,EH,Global Food Security Reauthorization Act of 2022,https://www.congress.gov/117/bills/hr8446/generated/BILLS-117hr8446eh.html,https://www.congress.gov/117/bills/hr8446/BILLS-117hr8446eh.pdf
H.R. 8446,https://www.congress.gov/bill/117th-congress/house-bill/8446,117,Referred in Senate,RFS,Global Food Security Reauthorization Act of 2022,https://www.congress.gov/117/bills/hr8446/generated/BILLS-117hr8446rfs.html,https://www.congress.gov/117/bills/hr8446/BILLS-117hr8446rfs.pdf
H.R. 8251,https://www.congress.gov/bill/117th-congress/house-bill/8251,117,Introduced in House,IH,CHIPPING IN Act of 2022,https://www.congress.gov/117/bills/hr8251/generated/BILLS-117hr8251ih.html,https://www.congress.gov/117/bills/hr8251/BILLS-117hr8251ih.pdf
