Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
S. 3564,https://www.congress.gov/bill/117th-congress/senate-bill/3564,117,Introduced in Senate,IS,Veteran Entrepreneurship Training Act of 2022,https://www.congress.gov/117/bills/s3564/generated/BILLS-117s3564is.html,https://www.congress.gov/117/bills/s3564/BILLS-117s3564is.pdf
S. 2750,https://www.congress.gov/bill/117th-congress/senate-bill/2750,117,Introduced in Senate,IS,Precision Agriculture Loan Program Act of 2021,https://www.congress.gov/117/bills/s2750/generated/BILLS-117s2750is.html,https://www.congress.gov/117/bills/s2750/BILLS-117s2750is.pdf
S. 1642,https://www.congress.gov/bill/117th-congress/senate-bill/1642,117,Introduced in Senate,IS,Protect Women's and Girls’ Rights in Afghanistan Act of 2021,https://www.congress.gov/117/bills/s1642/generated/BILLS-117s1642is.html,https://www.congress.gov/117/bills/s1642/BILLS-117s1642is.pdf
S. 1035,https://www.congress.gov/bill/117th-congress/senate-bill/1035,117,Introduced in Senate,IS,Workforce DATA Act,https://www.congress.gov/117/bills/s1035/generated/BILLS-117s1035is.html,https://www.congress.gov/117/bills/s1035/BILLS-117s1035is.pdf
S. 599,https://www.congress.gov/bill/117th-congress/senate-bill/599,117,Introduced in Senate,IS,Department of State Student Internship Program Act,https://www.congress.gov/117/bills/s599/generated/BILLS-117s599is.html,https://www.congress.gov/117/bills/s599/BILLS-117s599is.pdf
S. 4920,https://www.congress.gov/bill/117th-congress/senate-bill/4920,117,Introduced in Senate,IS,Election Worker Protection Act of 2022,https://www.congress.gov/117/bills/s4920/generated/BILLS-117s4920is.html,https://www.congress.gov/117/bills/s4920/BILLS-117s4920is.pdf
S. 4259,https://www.congress.gov/bill/117th-congress/senate-bill/4259,117,Introduced in Senate,IS,PREP for All Students Act of 2022,https://www.congress.gov/117/bills/s4259/generated/BILLS-117s4259is.html,https://www.congress.gov/117/bills/s4259/BILLS-117s4259is.pdf
S. 1847,https://www.congress.gov/bill/117th-congress/senate-bill/1847,117,Introduced in Senate,IS,ACCESS to Careers Act of 2021,https://www.congress.gov/117/bills/s1847/generated/BILLS-117s1847is.html,https://www.congress.gov/117/bills/s1847/BILLS-117s1847is.pdf
S. 1700,https://www.congress.gov/bill/117th-congress/senate-bill/1700,117,Introduced in Senate,IS,Law Enforcement Trust and Integrity Act of 2021,https://www.congress.gov/117/bills/s1700/generated/BILLS-117s1700is.html,https://www.congress.gov/117/bills/s1700/BILLS-117s1700is.pdf
S. 1569,https://www.congress.gov/bill/117th-congress/senate-bill/1569,117,Introduced in Senate,IS,Student Food Security Act of 2021,https://www.congress.gov/117/bills/s1569/generated/BILLS-117s1569is.html,https://www.congress.gov/117/bills/s1569/BILLS-117s1569is.pdf
S. 328,https://www.congress.gov/bill/117th-congress/senate-bill/328,117,Introduced in Senate,IS,Federal Correctional Facilities COVID–19 Response Act,https://www.congress.gov/117/bills/s328/generated/BILLS-117s328is.html,https://www.congress.gov/117/bills/s328/BILLS-117s328is.pdf
S. 3238,https://www.congress.gov/bill/117th-congress/senate-bill/3238,117,Introduced in Senate,IS,Transformation to Competitive Integrated Employment Act,https://www.congress.gov/117/bills/s3238/generated/BILLS-117s3238is.html,https://www.congress.gov/117/bills/s3238/BILLS-117s3238is.pdf
S. 1444,https://www.congress.gov/bill/117th-congress/senate-bill/1444,117,Introduced in Senate,IS,Mind Your Own Business Act of 2021,https://www.congress.gov/117/bills/s1444/generated/BILLS-117s1444is.html,https://www.congress.gov/117/bills/s1444/BILLS-117s1444is.pdf
S. 5209,https://www.congress.gov/bill/117th-congress/senate-bill/5209,117,Introduced in Senate,IS,Student Loan Literacy Act of 2022,https://www.congress.gov/117/bills/s5209/generated/BILLS-117s5209is.html,https://www.congress.gov/117/bills/s5209/BILLS-117s5209is.pdf
S. 4097,https://www.congress.gov/bill/117th-congress/senate-bill/4097,117,Introduced in Senate,IS,Too Narrow to Succeed Act,https://www.congress.gov/117/bills/s4097/generated/BILLS-117s4097is.html,https://www.congress.gov/117/bills/s4097/BILLS-117s4097is.pdf
S.Res. 596,https://www.congress.gov/bill/117th-congress/senate-resolution/596,117,Introduced in Senate,IS,"A resolution designating April 2022 as ""Preserving and Protecting Local News Month"" and recognizing the importance and significance of local news.",https://www.congress.gov/117/bills/sres596/generated/BILLS-117sres596is.html,https://www.congress.gov/117/bills/sres596/BILLS-117sres596is.pdf
S. 4529,https://www.congress.gov/bill/117th-congress/senate-bill/4529,117,Introduced in Senate,IS,Children’s Safe Welcome Act of 2022,https://www.congress.gov/117/bills/s4529/generated/BILLS-117s4529is.html,https://www.congress.gov/117/bills/s4529/BILLS-117s4529is.pdf
S. 5029,https://www.congress.gov/bill/117th-congress/senate-bill/5029,117,Introduced in Senate,IS,Help Find the Missing Act,https://www.congress.gov/117/bills/s5029/generated/BILLS-117s5029is.html,https://www.congress.gov/117/bills/s5029/BILLS-117s5029is.pdf
S. 2920,https://www.congress.gov/bill/117th-congress/senate-bill/2920,117,Introduced in Senate,IS,Downpayment Toward Equity Act of 2021,https://www.congress.gov/117/bills/s2920/generated/BILLS-117s2920is.html,https://www.congress.gov/117/bills/s2920/BILLS-117s2920is.pdf
S. 2046,https://www.congress.gov/bill/117th-congress/senate-bill/2046,117,Introduced in Senate,IS,Community-Based Response Act of 2021,https://www.congress.gov/117/bills/s2046/generated/BILLS-117s2046is.html,https://www.congress.gov/117/bills/s2046/BILLS-117s2046is.pdf
S. 926,https://www.congress.gov/bill/117th-congress/senate-bill/926,117,Introduced in Senate,IS,SASCA,https://www.congress.gov/117/bills/s926/generated/BILLS-117s926is.html,https://www.congress.gov/117/bills/s926/BILLS-117s926is.pdf
S. 5279,https://www.congress.gov/bill/117th-congress/senate-bill/5279,117,Introduced in Senate,IS,"Tech Safety for Victims of Domestic Violence, Dating Violence, Sexual Assault, and Stalking Act",https://www.congress.gov/117/bills/s5279/generated/BILLS-117s5279is.html,https://www.congress.gov/117/bills/s5279/BILLS-117s5279is.pdf
S. 4019,https://www.congress.gov/bill/117th-congress/senate-bill/4019,117,Introduced in Senate,IS,Protection from Abusive Passengers Act,https://www.congress.gov/117/bills/s4019/generated/BILLS-117s4019is.html,https://www.congress.gov/117/bills/s4019/BILLS-117s4019is.pdf
S. 2858,https://www.congress.gov/bill/117th-congress/senate-bill/2858,117,Introduced in Senate,IS,Creative Economy Revitalization Act,https://www.congress.gov/117/bills/s2858/generated/BILLS-117s2858is.html,https://www.congress.gov/117/bills/s2858/BILLS-117s2858is.pdf
S.Con.Res. 20,https://www.congress.gov/bill/117th-congress/senate-concurrent-resolution/20,117,Engrossed in Senate,ES,"A concurrent resolution condemning the October 25, 2021, military coup in Sudan and standing with the people of Sudan.",https://www.congress.gov/117/bills/sconres20/generated/BILLS-117sconres20es.html,https://www.congress.gov/117/bills/sconres20/BILLS-117sconres20es.pdf
S.Con.Res. 20,https://www.congress.gov/bill/117th-congress/senate-concurrent-resolution/20,117,Introduced in Senate,IS,"A concurrent resolution condemning the October 25, 2021, military coup in Sudan and standing with the people of Sudan.",https://www.congress.gov/117/bills/sconres20/generated/BILLS-117sconres20is.html,https://www.congress.gov/117/bills/sconres20/BILLS-117sconres20is.pdf
S. 5102,https://www.congress.gov/bill/117th-congress/senate-bill/5102,117,Introduced in Senate,IS,Community Advantage Loan Program Permanency Act of 2022,https://www.congress.gov/117/bills/s5102/generated/BILLS-117s5102is.html,https://www.congress.gov/117/bills/s5102/BILLS-117s5102is.pdf
S. 3881,https://www.congress.gov/bill/117th-congress/senate-bill/3881,117,Introduced in Senate,IS,Teachers LEAD Act of 2022,https://www.congress.gov/117/bills/s3881/generated/BILLS-117s3881is.html,https://www.congress.gov/117/bills/s3881/BILLS-117s3881is.pdf
S. 2237,https://www.congress.gov/bill/117th-congress/senate-bill/2237,117,Introduced in Senate,IS,Community College Student Success Act of 2021,https://www.congress.gov/117/bills/s2237/generated/BILLS-117s2237is.html,https://www.congress.gov/117/bills/s2237/BILLS-117s2237is.pdf
S. 1195,https://www.congress.gov/bill/117th-congress/senate-bill/1195,117,Introduced in Senate,IS,Healthy Families Act,https://www.congress.gov/117/bills/s1195/generated/BILLS-117s1195is.html,https://www.congress.gov/117/bills/s1195/BILLS-117s1195is.pdf
S. 3105,https://www.congress.gov/bill/117th-congress/senate-bill/3105,117,Introduced in Senate,IS,Hospital Revitalization Act of 2021,https://www.congress.gov/117/bills/s3105/generated/BILLS-117s3105is.html,https://www.congress.gov/117/bills/s3105/BILLS-117s3105is.pdf
S. 2503,https://www.congress.gov/bill/117th-congress/senate-bill/2503,117,Introduced in Senate,IS,Community-Based Gang Intervention Act,https://www.congress.gov/117/bills/s2503/generated/BILLS-117s2503is.html,https://www.congress.gov/117/bills/s2503/BILLS-117s2503is.pdf
S. 2221,https://www.congress.gov/bill/117th-congress/senate-bill/2221,117,Introduced in Senate,IS,END CRT Act,https://www.congress.gov/117/bills/s2221/generated/BILLS-117s2221is.html,https://www.congress.gov/117/bills/s2221/BILLS-117s2221is.pdf
S. 1122,https://www.congress.gov/bill/117th-congress/senate-bill/1122,117,Introduced in Senate,IS,Fair Housing for Domestic Violence and Sexual Violence Survivors Act of 2021,https://www.congress.gov/117/bills/s1122/generated/BILLS-117s1122is.html,https://www.congress.gov/117/bills/s1122/BILLS-117s1122is.pdf
S. 796,https://www.congress.gov/bill/117th-congress/senate-bill/796,117,Introduced in Senate,IS,Protecting Moms Who Served Act of 2021,https://www.congress.gov/117/bills/s796/generated/BILLS-117s796is.html,https://www.congress.gov/117/bills/s796/BILLS-117s796is.pdf
S. 505,https://www.congress.gov/bill/117th-congress/senate-bill/505,117,Introduced in Senate,IS,Forced Arbitration Injustice Repeal Act,https://www.congress.gov/117/bills/s505/generated/BILLS-117s505is.html,https://www.congress.gov/117/bills/s505/BILLS-117s505is.pdf
S. 157,https://www.congress.gov/bill/117th-congress/senate-bill/157,117,Introduced in Senate,IS,Virtual Peer Support Act of 2021,https://www.congress.gov/117/bills/s157/generated/BILLS-117s157is.html,https://www.congress.gov/117/bills/s157/BILLS-117s157is.pdf
S.Con.Res. 20,https://www.congress.gov/bill/117th-congress/senate-concurrent-resolution/20,117,Reported to Senate,RS,"A concurrent resolution condemning the October 25, 2021, military coup in Sudan and standing with the people of Sudan.",https://www.congress.gov/117/bills/sconres20/generated/BILLS-117sconres20rs.html,https://www.congress.gov/117/bills/sconres20/BILLS-117sconres20rs.pdf
S.Res. 787,https://www.congress.gov/bill/117th-congress/senate-resolution/787,117,Introduced in Senate,IS,A resolution recognizing the vital importance of the Mekong River to Southeast Asia and the role of the Mekong-United States Partnership in supporting the prosperity of the region.,https://www.congress.gov/117/bills/sres787/generated/BILLS-117sres787is.html,https://www.congress.gov/117/bills/sres787/BILLS-117sres787is.pdf
S.Res. 684,https://www.congress.gov/bill/117th-congress/senate-resolution/684,117,Introduced in Senate,IS,"A resolution reaffirming the importance of the United States to promote the safety, health, and well-being of refugees and displaced persons.",https://www.congress.gov/117/bills/sres684/generated/BILLS-117sres684is.html,https://www.congress.gov/117/bills/sres684/BILLS-117sres684is.pdf
S.Res. 518,https://www.congress.gov/bill/117th-congress/senate-resolution/518,117,Introduced in Senate,IS,"A resolution expressing the sense of the Senate that in order to effectively address the high prevalence of individuals suffering from mental health conditions and substance use disorders, the United States needs to make historic financial investments into mental health and substance use disorder care and finally acknowledge such care as a priority in health care equal to physical health, and for other purposes.",https://www.congress.gov/117/bills/sres518/generated/BILLS-117sres518is.html,https://www.congress.gov/117/bills/sres518/BILLS-117sres518is.pdf
S. 1244,https://www.congress.gov/bill/117th-congress/senate-bill/1244,117,Introduced in Senate,IS,Civilian Climate Corps for Jobs and Justice Act,https://www.congress.gov/117/bills/s1244/generated/BILLS-117s1244is.html,https://www.congress.gov/117/bills/s1244/BILLS-117s1244is.pdf
S. 4169,https://www.congress.gov/bill/117th-congress/senate-bill/4169,117,Introduced in Senate,IS,Expanding Veterans’ Options for Long Term Care Act,https://www.congress.gov/117/bills/s4169/generated/BILLS-117s4169is.html,https://www.congress.gov/117/bills/s4169/BILLS-117s4169is.pdf
S. 2791,https://www.congress.gov/bill/117th-congress/senate-bill/2791,117,Introduced in Senate,IS,Tyler Clementi Higher Education Anti-Harassment Act of 2021,https://www.congress.gov/117/bills/s2791/generated/BILLS-117s2791is.html,https://www.congress.gov/117/bills/s2791/BILLS-117s2791is.pdf
S. 236,https://www.congress.gov/bill/117th-congress/senate-bill/236,117,Introduced in Senate,IS,Tracking COVID–19 Variants Act,https://www.congress.gov/117/bills/s236/generated/BILLS-117s236is.html,https://www.congress.gov/117/bills/s236/BILLS-117s236is.pdf
S.Res. 555,https://www.congress.gov/bill/117th-congress/senate-resolution/555,117,Agreed to Senate,ATS,"A resolution recognizing the heritage, culture, and contributions of American Indian, Alaska Native, and Native Hawaiian women in the United States.",https://www.congress.gov/117/bills/sres555/generated/BILLS-117sres555ats.html,https://www.congress.gov/117/bills/sres555/BILLS-117sres555ats.pdf
S.Res. 125,https://www.congress.gov/bill/117th-congress/senate-resolution/125,117,Agreed to Senate,ATS,"A resolution recognizing the heritage, culture, and contributions of American Indian, Alaska Native, and Native Hawaiian women in the United States.",https://www.congress.gov/117/bills/sres125/generated/BILLS-117sres125ats.html,https://www.congress.gov/117/bills/sres125/BILLS-117sres125ats.pdf
S.Res. 125,https://www.congress.gov/bill/117th-congress/senate-resolution/125,117,Introduced in Senate,IS,"A resolution recognizing the heritage, culture, and contributions of American Indian, Alaska Native, and Native Hawaiian women in the United States.",https://www.congress.gov/117/bills/sres125/generated/BILLS-117sres125is.html,https://www.congress.gov/117/bills/sres125/BILLS-117sres125is.pdf
S. 3423,https://www.congress.gov/bill/117th-congress/senate-bill/3423,117,Reported to Senate,RS,Chance to Compete Act of 2022,https://www.congress.gov/117/bills/s3423/generated/BILLS-117s3423rs.html,https://www.congress.gov/117/bills/s3423/BILLS-117s3423rs.pdf
S. 2172,https://www.congress.gov/bill/117th-congress/senate-bill/2172,117,Introduced in Senate,IS,Building Solutions for Veterans Experiencing Homelessness Act of 2021,https://www.congress.gov/117/bills/s2172/generated/BILLS-117s2172is.html,https://www.congress.gov/117/bills/s2172/BILLS-117s2172is.pdf
S. 2104,https://www.congress.gov/bill/117th-congress/senate-bill/2104,117,Introduced in Senate,IS,Global Labor Support Act of 2021,https://www.congress.gov/117/bills/s2104/generated/BILLS-117s2104is.html,https://www.congress.gov/117/bills/s2104/BILLS-117s2104is.pdf
S. 851,https://www.congress.gov/bill/117th-congress/senate-bill/851,117,Introduced in Senate,IS,Social Determinants for Moms Act,https://www.congress.gov/117/bills/s851/generated/BILLS-117s851is.html,https://www.congress.gov/117/bills/s851/BILLS-117s851is.pdf
S. 3788,https://www.congress.gov/bill/117th-congress/senate-bill/3788,117,Introduced in Senate,IS,Housing for All Act of 2022,https://www.congress.gov/117/bills/s3788/generated/BILLS-117s3788is.html,https://www.congress.gov/117/bills/s3788/BILLS-117s3788is.pdf
S. 3195,https://www.congress.gov/bill/117th-congress/senate-bill/3195,117,Introduced in Senate,IS,Consumer Online Privacy Rights Act,https://www.congress.gov/117/bills/s3195/generated/BILLS-117s3195is.html,https://www.congress.gov/117/bills/s3195/BILLS-117s3195is.pdf
S. 2706,https://www.congress.gov/bill/117th-congress/senate-bill/2706,117,Introduced in Senate,IS,DIVERSE Trials Act,https://www.congress.gov/117/bills/s2706/generated/BILLS-117s2706is.html,https://www.congress.gov/117/bills/s2706/BILLS-117s2706is.pdf
S. 1057,https://www.congress.gov/bill/117th-congress/senate-bill/1057,117,Introduced in Senate,IS,Civilian Climate Corps Act of 2021,https://www.congress.gov/117/bills/s1057/generated/BILLS-117s1057is.html,https://www.congress.gov/117/bills/s1057/BILLS-117s1057is.pdf
S. 674,https://www.congress.gov/bill/117th-congress/senate-bill/674,117,Introduced in Senate,IS,Public Health Infrastructure Saves Lives Act,https://www.congress.gov/117/bills/s674/generated/BILLS-117s674is.html,https://www.congress.gov/117/bills/s674/BILLS-117s674is.pdf
S. 515,https://www.congress.gov/bill/117th-congress/senate-bill/515,117,Introduced in Senate,IS,Mental Health Justice Act of 2021,https://www.congress.gov/117/bills/s515/generated/BILLS-117s515is.html,https://www.congress.gov/117/bills/s515/BILLS-117s515is.pdf
S.Res. 275,https://www.congress.gov/bill/117th-congress/senate-resolution/275,117,Introduced in Senate,IS,"A resolution acknowledging and apologizing for the mistreatment of, and discrimination against, lesbian, gay, bisexual, and transgender individuals who served the United States in the Armed Forces, the Foreign Service, and the Federal civil service.",https://www.congress.gov/117/bills/sres275/generated/BILLS-117sres275is.html,https://www.congress.gov/117/bills/sres275/BILLS-117sres275is.pdf
S. 300,https://www.congress.gov/bill/117th-congress/senate-bill/300,117,Introduced in Senate,IS,Justice for Black Farmers Act of 2021,https://www.congress.gov/117/bills/s300/generated/BILLS-117s300is.html,https://www.congress.gov/117/bills/s300/BILLS-117s300is.pdf
S. 2553,https://www.congress.gov/bill/117th-congress/senate-bill/2553,117,Introduced in Senate,IS,Judiciary Accountability Act of 2021,https://www.congress.gov/117/bills/s2553/generated/BILLS-117s2553is.html,https://www.congress.gov/117/bills/s2553/BILLS-117s2553is.pdf
S. 5175,https://www.congress.gov/bill/117th-congress/senate-bill/5175,117,Introduced in Senate,IS,Small Business Development Centers Improvement Act of 2022,https://www.congress.gov/117/bills/s5175/generated/BILLS-117s5175is.html,https://www.congress.gov/117/bills/s5175/BILLS-117s5175is.pdf
S. 4595,https://www.congress.gov/bill/117th-congress/senate-bill/4595,117,Introduced in Senate,IS,AID Local Government Leadership Act,https://www.congress.gov/117/bills/s4595/generated/BILLS-117s4595is.html,https://www.congress.gov/117/bills/s4595/BILLS-117s4595is.pdf
S. 2730,https://www.congress.gov/bill/117th-congress/senate-bill/2730,117,Introduced in Senate,IS,Comprehensive Mental Health in Schools Pilot Program Act of 2021,https://www.congress.gov/117/bills/s2730/generated/BILLS-117s2730is.html,https://www.congress.gov/117/bills/s2730/BILLS-117s2730is.pdf
S. 1212,https://www.congress.gov/bill/117th-congress/senate-bill/1212,117,Introduced in Senate,IS,Investing in Tomorrow's Workforce Act of 2021,https://www.congress.gov/117/bills/s1212/generated/BILLS-117s1212is.html,https://www.congress.gov/117/bills/s1212/BILLS-117s1212is.pdf
S. 1172,https://www.congress.gov/bill/117th-congress/senate-bill/1172,117,Introduced in Senate,IS,Freedom to Move Act,https://www.congress.gov/117/bills/s1172/generated/BILLS-117s1172is.html,https://www.congress.gov/117/bills/s1172/BILLS-117s1172is.pdf
S. 764,https://www.congress.gov/bill/117th-congress/senate-bill/764,117,Introduced in Senate,IS,CAHOOTS Act,https://www.congress.gov/117/bills/s764/generated/BILLS-117s764is.html,https://www.congress.gov/117/bills/s764/BILLS-117s764is.pdf
S. 52,https://www.congress.gov/bill/117th-congress/senate-bill/52,117,Introduced in Senate,IS,Gateway to Careers Act of 2021,https://www.congress.gov/117/bills/s52/generated/BILLS-117s52is.html,https://www.congress.gov/117/bills/s52/BILLS-117s52is.pdf
S. 2670,https://www.congress.gov/bill/117th-congress/senate-bill/2670,117,Placed on Calendar Senate,PCS,Redistricting Reform Act of 2021,https://www.congress.gov/117/bills/s2670/generated/BILLS-117s2670pcs.html,https://www.congress.gov/117/bills/s2670/BILLS-117s2670pcs.pdf
S. 5220,https://www.congress.gov/bill/117th-congress/senate-bill/5220,117,Introduced in Senate,IS,Small Business Administration Reauthorization and Modernization Act of 2022,https://www.congress.gov/117/bills/s5220/generated/BILLS-117s5220is.html,https://www.congress.gov/117/bills/s5220/BILLS-117s5220is.pdf
S. 3423,https://www.congress.gov/bill/117th-congress/senate-bill/3423,117,Introduced in Senate,IS,Chance to Compete Act of 2022,https://www.congress.gov/117/bills/s3423/generated/BILLS-117s3423is.html,https://www.congress.gov/117/bills/s3423/BILLS-117s3423is.pdf
S. 2325,https://www.congress.gov/bill/117th-congress/senate-bill/2325,117,Introduced in Senate,IS,MASS Act,https://www.congress.gov/117/bills/s2325/generated/BILLS-117s2325is.html,https://www.congress.gov/117/bills/s2325/BILLS-117s2325is.pdf
S. 2116,https://www.congress.gov/bill/117th-congress/senate-bill/2116,117,Introduced in Senate,IS,Senior Financial Empowerment Act of 2021,https://www.congress.gov/117/bills/s2116/generated/BILLS-117s2116is.html,https://www.congress.gov/117/bills/s2116/BILLS-117s2116is.pdf
S. 2003,https://www.congress.gov/bill/117th-congress/senate-bill/2003,117,Introduced in Senate,IS,Central American Women and Children Protection Act of 2021,https://www.congress.gov/117/bills/s2003/generated/BILLS-117s2003is.html,https://www.congress.gov/117/bills/s2003/BILLS-117s2003is.pdf
S. 1451,https://www.congress.gov/bill/117th-congress/senate-bill/1451,117,Introduced in Senate,IS,Reach Every Mother and Child Act of 2021,https://www.congress.gov/117/bills/s1451/generated/BILLS-117s1451is.html,https://www.congress.gov/117/bills/s1451/BILLS-117s1451is.pdf
S. 1368,https://www.congress.gov/bill/117th-congress/senate-bill/1368,117,Introduced in Senate,IS,American Housing and Economic Mobility Act of 2021,https://www.congress.gov/117/bills/s1368/generated/BILLS-117s1368is.html,https://www.congress.gov/117/bills/s1368/BILLS-117s1368is.pdf
S. 3913,https://www.congress.gov/bill/117th-congress/senate-bill/3913,117,Introduced in Senate,IS,Improving DATA in Public Health Act,https://www.congress.gov/117/bills/s3913/generated/BILLS-117s3913is.html,https://www.congress.gov/117/bills/s3913/BILLS-117s3913is.pdf
S. 2982,https://www.congress.gov/bill/117th-congress/senate-bill/2982,117,Introduced in Senate,IS,Child Suicide Prevention and Lethal Means Safety Act,https://www.congress.gov/117/bills/s2982/generated/BILLS-117s2982is.html,https://www.congress.gov/117/bills/s2982/BILLS-117s2982is.pdf
S. 2631,https://www.congress.gov/bill/117th-congress/senate-bill/2631,117,Introduced in Senate,IS,SOAR Act,https://www.congress.gov/117/bills/s2631/generated/BILLS-117s2631is.html,https://www.congress.gov/117/bills/s2631/BILLS-117s2631is.pdf
S. 2136,https://www.congress.gov/bill/117th-congress/senate-bill/2136,117,Introduced in Senate,IS,Human Trafficking and Exploitation Prevention Training Act of 2021,https://www.congress.gov/117/bills/s2136/generated/BILLS-117s2136is.html,https://www.congress.gov/117/bills/s2136/BILLS-117s2136is.pdf
S. 783,https://www.congress.gov/bill/117th-congress/senate-bill/783,117,Introduced in Senate,IS,"A bill making emergency supplemental appropriations for the fiscal year ending September 30, 2021, and for other purposes.",https://www.congress.gov/117/bills/s783/generated/BILLS-117s783is.html,https://www.congress.gov/117/bills/s783/BILLS-117s783is.pdf
S. 692,https://www.congress.gov/bill/117th-congress/senate-bill/692,117,Introduced in Senate,IS,Hello Girls Congressional Gold Medal Act of 2021,https://www.congress.gov/117/bills/s692/generated/BILLS-117s692is.html,https://www.congress.gov/117/bills/s692/BILLS-117s692is.pdf
S. 481,https://www.congress.gov/bill/117th-congress/senate-bill/481,117,Introduced in Senate,IS,Democracy Restoration Act of 2021,https://www.congress.gov/117/bills/s481/generated/BILLS-117s481is.html,https://www.congress.gov/117/bills/s481/BILLS-117s481is.pdf
S.Res. 166,https://www.congress.gov/bill/117th-congress/senate-resolution/166,117,Introduced in Senate,IS,A resolution recognizing the duty of the Federal Government to create a Green New Deal.,https://www.congress.gov/117/bills/sres166/generated/BILLS-117sres166is.html,https://www.congress.gov/117/bills/sres166/BILLS-117sres166is.pdf
S. 3295,https://www.congress.gov/bill/117th-congress/senate-bill/3295,117,Introduced in Senate,IS,PrEP Access and Coverage Act,https://www.congress.gov/117/bills/s3295/generated/BILLS-117s3295is.html,https://www.congress.gov/117/bills/s3295/BILLS-117s3295is.pdf
S. 2018,https://www.congress.gov/bill/117th-congress/senate-bill/2018,117,Introduced in Senate,IS,Digital Equity Act of 2021,https://www.congress.gov/117/bills/s2018/generated/BILLS-117s2018is.html,https://www.congress.gov/117/bills/s2018/BILLS-117s2018is.pdf
S. 4722,https://www.congress.gov/bill/117th-congress/senate-bill/4722,117,Introduced in Senate,IS,American Dream Down Payment Act of 2022,https://www.congress.gov/117/bills/s4722/generated/BILLS-117s4722is.html,https://www.congress.gov/117/bills/s4722/BILLS-117s4722is.pdf
S. 4649,https://www.congress.gov/bill/117th-congress/senate-bill/4649,117,Introduced in Senate,IS,Global Food Security Reauthorization Act of 2022,https://www.congress.gov/117/bills/s4649/generated/BILLS-117s4649is.html,https://www.congress.gov/117/bills/s4649/BILLS-117s4649is.pdf
S. 4557,https://www.congress.gov/bill/117th-congress/senate-bill/4557,117,Introduced in Senate,IS,Right to Contraception Act,https://www.congress.gov/117/bills/s4557/generated/BILLS-117s4557is.html,https://www.congress.gov/117/bills/s4557/BILLS-117s4557is.pdf
S. 3650,https://www.congress.gov/bill/117th-congress/senate-bill/3650,117,Introduced in Senate,IS,PLUM Act of 2022,https://www.congress.gov/117/bills/s3650/generated/BILLS-117s3650is.html,https://www.congress.gov/117/bills/s3650/BILLS-117s3650is.pdf
S. 3469,https://www.congress.gov/bill/117th-congress/senate-bill/3469,117,Placed on Calendar Senate,PCS,Multilateral Aid Review Act of 2022,https://www.congress.gov/117/bills/s3469/generated/BILLS-117s3469pcs.html,https://www.congress.gov/117/bills/s3469/BILLS-117s3469pcs.pdf
S. 3156,https://www.congress.gov/bill/117th-congress/senate-bill/3156,117,Introduced in Senate,IS,Federal Agency Climate PREP Act of 2021,https://www.congress.gov/117/bills/s3156/generated/BILLS-117s3156is.html,https://www.congress.gov/117/bills/s3156/BILLS-117s3156is.pdf
S. 2004,https://www.congress.gov/bill/117th-congress/senate-bill/2004,117,Introduced in Senate,IS,BASIC Act,https://www.congress.gov/117/bills/s2004/generated/BILLS-117s2004is.html,https://www.congress.gov/117/bills/s2004/BILLS-117s2004is.pdf
S. 1601,https://www.congress.gov/bill/117th-congress/senate-bill/1601,117,Introduced in Senate,IS,Future of Local News Act of 2021,https://www.congress.gov/117/bills/s1601/generated/BILLS-117s1601is.html,https://www.congress.gov/117/bills/s1601/BILLS-117s1601is.pdf
S. 1422,https://www.congress.gov/bill/117th-congress/senate-bill/1422,117,Introduced in Senate,IS,Investing in American Workers Act,https://www.congress.gov/117/bills/s1422/generated/BILLS-117s1422is.html,https://www.congress.gov/117/bills/s1422/BILLS-117s1422is.pdf
S. 1116,https://www.congress.gov/bill/117th-congress/senate-bill/1116,117,Reported to Senate,RS,Federal Firefighters Fairness Act of 2022,https://www.congress.gov/117/bills/s1116/generated/BILLS-117s1116rs.html,https://www.congress.gov/117/bills/s1116/BILLS-117s1116rs.pdf
S. 1021,https://www.congress.gov/bill/117th-congress/senate-bill/1021,117,Introduced in Senate,IS,EACH Act of 2021,https://www.congress.gov/117/bills/s1021/generated/BILLS-117s1021is.html,https://www.congress.gov/117/bills/s1021/BILLS-117s1021is.pdf
S. 938,https://www.congress.gov/bill/117th-congress/senate-bill/938,117,Introduced in Senate,IS,Climate Emergency Act of 2021,https://www.congress.gov/117/bills/s938/generated/BILLS-117s938is.html,https://www.congress.gov/117/bills/s938/BILLS-117s938is.pdf
S. 324,https://www.congress.gov/bill/117th-congress/senate-bill/324,117,Introduced in Senate,IS,COVID–19 in Corrections Data Transparency Act,https://www.congress.gov/117/bills/s324/generated/BILLS-117s324is.html,https://www.congress.gov/117/bills/s324/BILLS-117s324is.pdf
S.Res. 172,https://www.congress.gov/bill/117th-congress/senate-resolution/172,117,Introduced in Senate,IS,A resolution declaring racism a public health crisis.,https://www.congress.gov/117/bills/sres172/generated/BILLS-117sres172is.html,https://www.congress.gov/117/bills/sres172/BILLS-117sres172is.pdf
S. 5353,https://www.congress.gov/bill/117th-congress/senate-bill/5353,117,Introduced in Senate,IS,Refugee Protection Act of 2022,https://www.congress.gov/117/bills/s5353/generated/BILLS-117s5353is.html,https://www.congress.gov/117/bills/s5353/BILLS-117s5353is.pdf
